poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.5
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Christie,16659,Chris Christie,2.0
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,13.1
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Haley,16640,Nikki Haley,2.7
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Pence,16638,Mike Pence,6.6
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,3.7
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Scott,16648,Tim Scott,1.9
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Trump,16651,Donald Trump,61.4
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Hurd,30078,Will Hurd,0.3
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Johnson,30972,Perry Johnson,0.2
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178449,498,lv,r,lv-r,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8822,2024,U.S. President,0,,2/27/24,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.9
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178450,503,lv,d,lv-d,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8821,2024,U.S. President,0,,2/27/24,primary,false,false,,DEM,Biden,19368,Joe Biden,65.4
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178450,503,lv,d,lv-d,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8821,2024,U.S. President,0,,2/27/24,primary,false,false,,DEM,Kennedy,30987,Robert F. Kennedy,10.5
83347,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web/Email,,Michigan,8/1/23,8/2/23,,"",,,,,178450,503,lv,d,lv-d,,8/4/23 08:59,"",https://emersoncollegepolling.com/michigan-2024-trump-and-biden-on-course-for-tight-rematch/,"",,,8821,2024,U.S. President,0,,2/27/24,primary,false,false,,DEM,Williamson,30969,Marianne Williamson,4.6
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,59.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,15.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,6.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,3.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,4.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,8.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,2.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Suarez,30749,Francis Suarez,0.0
83711,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/31/23,8/2/23,,"",,,,,178505,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hurd,30078,Will Hurd,0.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Trump,16651,Donald Trump,59.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,14.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Pence,16638,Mike Pence,6.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Haley,16640,Nikki Haley,3.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Scott,16648,Tim Scott,3.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,9.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Christie,16659,Chris Christie,3.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Suarez,30749,Francis Suarez,0.0
83712,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.8,-0.2,Online Panel,,,7/30/23,8/1/23,,"",,,,,178506,2476,lv,r,lv-r,TRUE,8/8/23 09:07,"",https://pro.morningconsult.com/trackers/2024-gop-primary-election-tracker,"",,,8916,2024,U.S. President,0,,,primary,false,false,,REP,Hurd,30078,Will Hurd,0.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Trump,16651,Donald Trump,44.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,DeSantis,16646,Ron DeSantis,20.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Pence,16638,Mike Pence,3.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Haley,16640,Nikki Haley,4.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,5.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Hutchinson,30191,Asa Hutchinson,0.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Elder,30985,Larry A. Elder,0.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Scott,16648,Tim Scott,9.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Christie,16659,Chris Christie,0.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Burgum,31006,Doug Burgum,1.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Suarez,30749,Francis Suarez,0.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Hurd,30078,Will Hurd,0.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178451,432,lv,r,lv-r,,8/4/23 09:13,"",https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Johnson,30972,Perry Johnson,0.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178452,432,lv,r,lv-r,,8/4/23 09:14,head-to-head poll,https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,Trump,16651,Donald Trump,55.0
83348,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,,Iowa,7/28/23,8/1/23,,"",,,,,178452,432,lv,r,lv-r,,8/4/23 09:14,head-to-head poll,https://www.nytimes.com/2023/08/04/us/politics/trump-iowa-poll.html,"",,,8790,2024,U.S. President,0,,1/15/24,caucus,false,false,,REP,DeSantis,16646,Ron DeSantis,39.0
83353,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,,,7/28/23,8/1/23,,"",,,,,178488,859,a,d,a-d,,8/7/23 13:11,"",https://www.ipsos.com/en-us/reutersipsos-survey-perceptions-economy-impact-bidens-approval-and-chances-2024,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Harris,16661,Kamala Harris,20.0
83353,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,,,7/28/23,8/1/23,,"",,,,,178488,859,a,d,a-d,,8/7/23 13:11,"",https://www.ipsos.com/en-us/reutersipsos-survey-perceptions-economy-impact-bidens-approval-and-chances-2024,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Buttigieg,16662,Pete Buttigieg,13.0
83353,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,,,7/28/23,8/1/23,,"",,,,,178488,859,a,d,a-d,,8/7/23 13:11,"",https://www.ipsos.com/en-us/reutersipsos-survey-perceptions-economy-impact-bidens-approval-and-chances-2024,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Newsom,18945,Gavin Newsom,11.0
83353,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,,,7/28/23,8/1/23,,"",,,,,178488,859,a,d,a-d,,8/7/23 13:11,"",https://www.ipsos.com/en-us/reutersipsos-survey-perceptions-economy-impact-bidens-approval-and-chances-2024,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Sanders,19238,Bernard Sanders,13.0
83353,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,,,7/28/23,8/1/23,,"",,,,,178488,859,a,d,a-d,,8/7/23 13:11,"",https://www.ipsos.com/en-us/reutersipsos-survey-perceptions-economy-impact-bidens-approval-and-chances-2024,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Whitmer,28588,Gretchen Whitmer,5.0
83353,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,,,7/28/23,8/1/23,,"",,,,,178488,859,a,d,a-d,,8/7/23 13:11,"",https://www.ipsos.com/en-us/reutersipsos-survey-perceptions-economy-impact-bidens-approval-and-chances-2024,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Kennedy,30987,Robert F. Kennedy,12.0
83353,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.8,Probability Panel,,,7/28/23,8/1/23,,"",,,,,178488,859,a,d,a-d,,8/7/23 13:11,"",https://www.ipsos.com/en-us/reutersipsos-survey-perceptions-economy-impact-bidens-approval-and-chances-2024,"",,,8915,2024,U.S. President,0,,,primary,false,false,,DEM,Williamson,30969,Marianne Williamson,2.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Trump,16651,Donald Trump,48.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,DeSantis,16646,Ron DeSantis,13.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Christie,16659,Chris Christie,4.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Scott,16648,Tim Scott,5.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Hutchinson,30191,Asa Hutchinson,1.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Haley,16640,Nikki Haley,3.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Pence,16638,Mike Pence,4.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Ramaswamy,30966,Vivek G. Ramaswamy,4.0
83382,1703,CWS Research,1778,Defend Texas Liberty PAC,CWS Research,697,CWS Research,1.6,0.2,Text-to-Web,,Texas,7/30/23,7/31/23,,"",,,,,178695,606,lv,r,lv-r,,8/10/23 10:01,"",https://texasscorecard.com/wp-content/uploads/2023/08/23.07.31-defend-texas-liberty-texas-statewide-2024-likely-republican-issue-poll.pdf,"",,REP,8891,2024,U.S. President,0,,3/5/24,primary,false,false,,REP,Burgum,31006,Doug Burgum,0.0
